मशको मशकः!	maśako maśakaḥ!	sent.
महती घोरिका भोः महारावस्य	mahatī ghorikā bhoḥ mahārāvasya	sent.
महती पादवेदना	mahatī pādavedanā	sent.
महती वृष्टिः	mahatī vṛṣṭiḥ	sent.
महद् अद्भुतम्	mahad adbhutam	sent.
महाजनः संवृत्तः भवान्!	mahājanaḥ saṃvṛttaḥ bhavān!	sent.
महान् कोलाहलः इति श्रुतवान्	mahān kolāhalaḥ iti śrutavān	sent.
महान् जनसम्मर्दः	mahān janasammardaḥ	sent.
महान् सन्तोषः	mahān santoṣaḥ	expr.
महान् सम्मर्दः आसीत्	mahān sammardaḥ āsīt	sent.
महाभरते अनेकाः कथाः विद्यन्ते	mahābharate anekāḥ kathāḥ vidyante	sent.
महिलाः श्लोकम् अगायन्	mahilāḥ ślokam agāyan	sent.
मह्यं किञ्चित् चायं कुरु	mahyaṃ kiñcit cāyaṃ kuru	sent.
मातुलगृहे	mātulagṛhe	loc.
मातः दन्तकूर्चः कुत्र ?	mātaḥ dantakūrcaḥ kutra ?	sent.
मादृशः एव मम पुत्रः	mādṛśaḥ eva mama putraḥ	sent.
मा नाम अकास्यं कुर्यात्	mā nāma akāsyaṃ kuryāt	sent.
माम् धिक् अस्तु	mām dhik astu	sent.
मार्गमध्ये अपघातः अभवत्	mārgamadhye apaghātaḥ abhavat	sent.
मार्गे दुर्घटना अभवत्	mārge durghaṭanā abhavat	sent.
मार्गे सौचिकं विचार्य गच्छन्तु	mārge saucikaṃ vicārya gacchantu	sent.
मार्जारः मूषकम् अपश्यत्	mārjāraḥ mūṣakam apaśyat	sent.
मासे कति चित्राणि पश्यति?	māse kati citrāṇi paśyati?	sent.
मास्तु, अधिकं भवति	māstu, adhikaṃ bhavati	sent.
मास्तु इत्युक्तेऽपि सः न शृणोति	māstu ityukte pi saḥ na śṛṇoti	sent.
मास्तु, मास्तु	māstu, māstu	sent.
मास्तु, यथेष्टं अभवत्	māstu, yatheṣṭaṃ abhavat	sent.
मां आहूतवान् वा?	māṃ āhūtavān vā?	sent.
मां किञ्चित् स्मारयतु	māṃ kiñcit smārayatu	sent.
मां न कोपयतु	māṃ na kopayatu	sent.
मित्रैः सह	mitraiḥ saha	phrase
मित्रैः सः	mitraiḥ saḥ	phrase
मिलित्वा गच्छामः	militvā gacchāmaḥ	sent.
मुखं संवर	mukhaṃ saṃvara	sent.
मुम्बयीतः मम अग्रजः आनीतवान्	mumbayītaḥ mama agrajaḥ ānītavān	sent.
मूढ !	mūḍha !	sent.
मृतसमुद्रः अन्यसमुद्राणां तुलनया दशगुणम् अधिकः क्षारः	mṛtasamudraḥ anyasamudrāṇāṃ tulanayā daśaguṇam adhikaḥ kṣāraḥ	sent.
मृत्तैलं लब्धं वा?	mṛttailaṃ labdhaṃ vā?	sent.
मृत्तैलं विक्रीयते इति श्रुतवती	mṛttailaṃ vikrīyate iti śrutavatī	sent.
मृदु वद	mṛdu vada	sent.
मेलनेन बहु सन्तोषः	melanena bahu santoṣaḥ	sentence
मेल्लिस्सा चमसमितां शर्करां जलेन योजितवती	mellissā camasamitāṃ śarkarāṃ jalena yojitavatī	sent.
मोहनः अद्य चलचित्र मन्दिरे अस्ति.	mohanaḥ adya calacitra mandire asti.	sent.
मौनमेव उचितम्	maunameva ucitam	sent.
मौल्यमापनार्थं गच्छति वा?	maulyamāpanārthaṃ gacchati vā?	sent.
मौल्यमापनं कुत्र?	maulyamāpanaṃ kutra?	sent.
म्रियस्व !	mriyasva !	sent.
यत्किमपि भवतु	yatkimapi bhavatu	expr.
यत्र तत्रापि	yatra tatrāpi	phrase
यत्र धूमः तत्र वह्निः	yatra dhūmaḥ tatra vahniḥ	sent.
यत्र भक्तः तत्र भगवान्	yatra bhaktaḥ tatra bhagavān	sent.
यथा कथञ्चित्	yathā kathañcit	phrase
यथा पिता तथा पुत्रः.	yathā pitā tathā putraḥ.	sent.
यथा भवते रोचते	yathā bhavate rocate	sent.
यथा भवान् इच्छति	yathā bhavān icchati	sent.
यथा भवान् इच्छति तथा	yathā bhavān icchati tathā	sent.
यथाभिलषितं क्रियतम्	yathābhilaṣitaṃ kriyatam	sent.
यथार्थं वदामि	yathārthaṃ vadāmi	sent.
यथावत्	yathāvat	sent.
यथेष्टम् अस्ति	yatheṣṭam asti	sent.
यथेष्टं अस्ति	yatheṣṭaṃ asti	sent.
यदभिरोचते वयस्याय	yadabhirocate vayasyāya	expr.
यदा इच्छसि तदा यथेष्टकाले आगच्छ	yadā icchasi tadā yatheṣṭakāle āgaccha	sent.
यदा कदा वा भवतु, अहं सिद्धः	yadā kadā vā bhavatu, ahaṃ siddhaḥ	sent.
यदा सः अन्तः गतवान् तदा चतस्रः महिलाः मधुरं गायन्त्यः आसन्	yadā saḥ antaḥ gatavān tadā catasraḥ mahilāḥ madhuraṃ gāyantyaḥ āsan	sent.
यदा सः मम स्वरं शृणोति तदा मम कुक्कुरः उपवेक्ष्यति	yadā saḥ mama svaraṃ śṛṇoti tadā mama kukkuraḥ upavekṣyati	sent.
यदा स्वनाम श्रुतवान् तदा सः झटिति उत्थितवान्	yadā svanāma śrutavān tadā saḥ jhaṭiti utthitavān	sent.
यदि न रोचते, न आगच्छ	yadi na rocate, na āgaccha	sent.
यदि भवान् न पठति तर्हि परीक्षायाम् उत्तीर्णः नो भवति	yadi bhavān na paṭhati tarhi parīkṣāyām uttīrṇaḥ no bhavati	sent.
यदि लोकयानं वेगेन न गच्छति तर्हि समये तत्र न प्राप्नुमः	yadi lokayānaṃ vegena na gacchati tarhi samaye tatra na prāpnumaḥ	sent.
यदि विद्युत् अस्ति तर्हि दीपः ज्वलति	yadi vidyut asti tarhi dīpaḥ jvalati	sent.
यदि सः स्यात्	yadi saḥ syāt	sent.
यद्यपि सः दरिद्रः ...	yadyapi saḥ daridraḥ ...	phrase
यद्येवं कुर्यान्न कदापि दुःखस्य कारणं स्यात्	yadyevaṃ kuryānna kadāpi duḥkhasya kāraṇaṃ syāt	sent.
यद्वा तद्वा वृष्टिः	yadvā tadvā vṛṣṭiḥ	sent.
यन्त्राकारे उद्योगः	yantrākāre udyogaḥ	sent.
यात्रापत्रय क्रयण-स्थानं तत्र अस्ति	yātrāpatraya krayaṇa-sthānaṃ tatra asti	sent.
यात्रापत्रं कुत्र क्रेतव्यम् ?	yātrāpatraṃ kutra kretavyam ?	sent.
यानस्य निर्गमनाय इतोऽपि अर्धघण्टा अस्ति	yānasya nirgamanāya ito pi ardhaghaṇṭā asti	sent.
याने तैलं नास्ति	yāne tailaṃ nāsti	sent.
याने महान् सम्मर्दः आसीत्	yāne mahān sammardaḥ āsīt	sent.
याने स्थापय	yāne sthāpaya	sent.
यानं आगतं, आगच्छामि	yānaṃ āgataṃ, āgacchāmi	sent.
यानं तदानीं एव आगत्य स्थितम्	yānaṃ tadānīṃ eva āgatya sthitam	sent.
यानं दशवादने आगच्छति	yānaṃ daśavādane āgacchati	sent.
यानं न प्राप्तं, अत एव विलम्बः	yānaṃ na prāptaṃ, ata eva vilambaḥ	sent.
यानं न लब्धम्	yānaṃ na labdham	sent.
यानं न स्थापय	yānaṃ na sthāpaya	phrase
यावत् आवश्यकं तावत्	yāvat āvaśyakaṃ tāvat	phrase
यावदहं प्रत्यागच्छामि, तावद् प्रतीक्षां करोतु	yāvadahaṃ pratyāgacchāmi, tāvad pratīkṣāṃ karotu	sent.
यावद् रोचते तावदेव स्वीकरोतु	yāvad rocate tāvadeva svīkarotu	sent.
युक्ते समये आगतवान्	yukte samaye āgatavān	sent.
युगादि शुभाशयाः	yugādi śubhāśayāḥ	sent.
यूयं पुस्तकम् अपश्यत	yūyaṃ pustakam apaśyata	sent.
यूयं फलानि अखादत	yūyaṃ phalāni akhādata	sent.
यूयं वदत	yūyaṃ vadata	sent.
योजनिक	yojanika	phrase
यः तत्त्वसाक्षात्कारं प्राप्तवान् स्यात् सः बह्यस्थितिविषये आस्थारहितः भवति इति गुरुः अवदत्	yaḥ tattvasākṣātkāraṃ prāptavān syāt saḥ bahyasthitiviṣaye āsthārahitaḥ bhavati iti guruḥ avadat	sent.
रजकः वस्त्रं नीतवान् वा?	rajakaḥ vastraṃ nītavān vā?	sent.
रमेशः उत्तीर्णः वा?	rameśaḥ uttīrṇaḥ vā?	sent.
रमेशः भवन्तं आह्वयति	rameśaḥ bhavantaṃ āhvayati	sent.
रविर्मेघानामुपरि चरति.	ravirmeghānāmupari carati.	sent.
रविवासरे कः दिनाङ्कः?	ravivāsare kaḥ dināṅkaḥ?	sent.
रविवासरे चतुर्विंशतितमदिनाङ्कः?	ravivāsare caturviṃśatitamadināṅkaḥ?	sent.
रविवासरे तान् आह्वयामः वा?	ravivāsare tān āhvayāmaḥ vā?	sent.
रष्यदेशे पुरातने सर्वे छात्राः गणितं पठितवन्तः	raṣyadeśe purātane sarve chātrāḥ gaṇitaṃ paṭhitavantaḥ	sent.
राजगृहाद् आगच्छति	rājagṛhād āgacchati	sentence
राजभवनस्य द्वारम् उभौ रक्षकभटौ रक्षन्तौ आस्ताम्	rājabhavanasya dvāram ubhau rakṣakabhaṭau rakṣantau āstām	sent.
राजुमहोदयस्य गृहं वा?	rājumahodayasya gṛhaṃ vā?	sent.
रात्रौ कषायं करोमि	rātrau kaṣāyaṃ karomi	sent.
रात्रौ निद्रा एव नास्ति भोः	rātrau nidrā eva nāsti bhoḥ	sent.
रात्रौ निद्रा सम्यक् आसीत्	rātrau nidrā samyak āsīt	sent.
रामः तं ताडयितुं हस्तम् उन्नीतवान्	rāmaḥ taṃ tāḍayituṃ hastam unnītavān	sent.
रामः सीतां अयोध्यायां परिणीतवान्	rāmaḥ sītāṃ ayodhyāyāṃ pariṇītavān	sent.
राष्ट्रीय राजधान्यां देहल्यां गतदिने पञ्चचत्वारिंशत् डिग्रीसेल्सियस् मितं तापमानम् अभिलेखितम्	rāṣṭrīya rājadhānyāṃ dehalyāṃ gatadine pañcacatvāriṃśat ḍigrīselsiyas mitaṃ tāpamānam abhilekhitam	sent.
रिक्तम् स्थलम्	riktam sthalam	phrase
री बालक	rī bālaka	sent.
रुचिकरं नास्ति वा?	rucikaraṃ nāsti vā?	sent.
रुदन् आसीत्	rudan āsīt	sent.
रूप्यकस्य कति फलानि?	rūpyakasya kati phalāni?	sent.
रूप्यकस्य पञ्च	rūpyakasya pañca	sent.
रूप्यकानि शतम्	rūpyakāni śatam	phrase
रोटिका अस्ति चेत् समीचीनं भविष्यति	roṭikā asti cet samīcīnaṃ bhaviṣyati	sent.
रोटिका आसीत् चेत् समीचीनं अभविष्यत्	roṭikā āsīt cet samīcīnaṃ abhaviṣyat	sent.
लज्जाकरम् !	lajjākaram !	sent.
लज्जा मास्तु.	lajjā māstu.	sent.
लतायाम् पुष्पम् विकसति	latāyām puṣpam vikasati	sent.
लभ्यते	labhyate	sent.
लवणं एव नास्ति	lavaṇaṃ eva nāsti	sent.
लवणं किञ्चित् अधिकम्	lavaṇaṃ kiñcit adhikam	sent.
लवणं किञ्चित् योजयतु, सम्यक् भवति	lavaṇaṃ kiñcit yojayatu, samyak bhavati	sent.
लिपिकं दृष्टवान् वा?	lipikaṃ dṛṣṭavān vā?	sent.
लेखनीं एकवारं ददाति वा?	lekhanīṃ ekavāraṃ dadāti vā?	sent.
लोकयानेन	lokayānena	phrase
लोकयानेन गच्छामः	lokayānena gacchāmaḥ	sent.
लोकयानं न प्राप्तम्	lokayānaṃ na prāptam	sent.
लोकयानं प्रस्थितम्	lokayānaṃ prasthitam	sent.
वक्तव्यं आसीत्, करोमि स्म	vaktavyaṃ āsīt, karomi sma	sent.
वक्ता प्रष्टा कोऽपि नास्ति वा?	vaktā praṣṭā ko pi nāsti vā?	sent.
वक्तुं न शक्यते	vaktuṃ na śakyate	sent.
वत्	vat	affix
वत्से , सायङ्काले वृष्टिः भविष्यति । आसन्दान् अन्तः आनीय स्थापयतु कृपया	vatse , sāyaṅkāle vṛṣṭiḥ bhaviṣyati | āsandān antaḥ ānīya sthāpayatu kṛpayā	sent.
वदतु	vadatu	imp.
वदतु, कं पाठं पाठयामि ?	vadatu, kaṃ pāṭhaṃ pāṭhayāmi ?	sent.
वने सिंहः गर्जति	vane siṃhaḥ garjati	sent.
वयम् अक्रीडाम	vayam akrīḍāma	sent.
वयम् अवदाम	vayam avadāma	sent.
वयम् अवसाम	vayam avasāma	sent.
वयम् आम्रम् अखादम	vayam āmram akhādama	sent.
वयम् क्षमामहे	vayam kṣamāmahe	sent.
वयम् गीतम् गायाम	vayam gītam gāyāma	sent.
वयम् पिबामः	vayam pibāmaḥ	sent.
वयम् बहु कालं प्रतीक्षितवन्तः	vayam bahu kālaṃ pratīkṣitavantaḥ	sent.
वयम् शङ्कामहे	vayam śaṅkāmahe	sent.
वयस्य, इमे सर्वे के?	vayasya, ime sarve ke?	sent.
वयस्यः पत्रम् अलिखत्	vayasyaḥ patram alikhat	sent.
वयं आगतवन्तः एव	vayaṃ āgatavantaḥ eva	sent.
वयं आहत्य अष्टजनाः	vayaṃ āhatya aṣṭajanāḥ	sent.
वयं इदानीं अन्यद्गृहे स्मः	vayaṃ idānīṃ anyadgṛhe smaḥ	sent.
वयं यतामहे	vayaṃ yatāmahe	sent.
वयं श्लाघामहे	vayaṃ ślāghāmahe	sent.
वयं सर्वे विस्मृताः वा?	vayaṃ sarve vismṛtāḥ vā?	sent.
वयं सहामहे	vayaṃ sahāmahe	sent.
वरस्य पश्चाद् बन्धवः सीदन्ति.	varasya paścād bandhavaḥ sīdanti.	sent.
वरः विदेशे अस्ति	varaḥ videśe asti	sent.
वर्गशः विभक्ति	vargaśaḥ vibhakti	phrase
वलयस्य विन्यासः आकर्षकः अस्ति	valayasya vinyāsaḥ ākarṣakaḥ asti	sent.
वस्तुतः महनीयम् एतत्	vastutaḥ mahanīyam etat	sent.
वस्तूनि तावन्ति एव वा?	vastūni tāvanti eva vā?	sent.
वस्त्राणि शुष्कयितुं प्रसारयतु	vastrāṇi śuṣkayituṃ prasārayatu	sent.
वातायनसमीपे रिक्तं स्थलम् अस्ति	vātāyanasamīpe riktaṃ sthalam asti	sent.
वानराः कुपिताः अभवन्	vānarāḥ kupitāḥ abhavan	sent.
वामतः चल	vāmataḥ cala	sentence
वायुगुणः कीदृशः ?	vāyuguṇaḥ kīdṛśaḥ ?	sent.
वायुरहो वायुः	vāyuraho vāyuḥ	sent.
वायुः एव नास्ति	vāyuḥ eva nāsti	sent.
वार्ता समाप्ता वा?	vārtā samāptā vā?	sent.
वाहनम् प्रविशतु !	vāhanam praviśatu !	sent.
विकसतु	vikasatu	imperative
विजयलाभे अभिनन्दनम्	vijayalābhe abhinandanam	sent.
विज्ञापन संस्थायाम्	vijñāpana saṃsthāyām	phrase
विज्ञायते	vijñāyate	expr.
वित्तकोषः कियद्दूरे अस्ति?	vittakoṣaḥ kiyaddūre asti?	sent.
विदेशं गमिष्यति	videśaṃ gamiṣyati	sent.
विद्यालयं प्राप्नोमि	vidyālayaṃ prāpnomi	sentence
विना कारणं किमर्थं गन्तव्यम्?	vinā kāraṇaṃ kimarthaṃ gantavyam?	sent.
विना कारणं कुप्यति	vinā kāraṇaṃ kupyati	sent.
विना शब्दं भोजनं कुर्वन्तु नाम	vinā śabdaṃ bhojanaṃ kurvantu nāma	sent.
विनाशं व्रजति	vināśaṃ vrajati	sent.
विपणीं गच्छ	vipaṇīṃ gaccha	sent.
विपणेः पश्चात्	vipaṇeḥ paścāt	phrase
विरोधवेदन बिना	virodhavedana binā	phrase
विविधभारतीं योजयतु	vividhabhāratīṃ yojayatu	sent.
विविधविषयान्	vividhaviṣayān	phrase
विशेषतया कोऽपि न व्रणितः?	viśeṣatayā ko pi na vraṇitaḥ?	sent.
विषयस्य वर्धनं मास्तु	viṣayasya vardhanaṃ māstu	sent.
विहारभूमि	vihārabhūmi	phrase
विंशतिरूप्यकाणि वा? तर्हि मास्तु	viṃśatirūpyakāṇi vā? tarhi māstu	sent.
वीराणां भयं नास्ति.	vīrāṇāṃ bhayaṃ nāsti.	sent.
वृक्षस्य उपरि	vṛkṣasya upari	phrase
वृक्षस्य दक्षिणे भागे	vṛkṣasya dakṣiṇe bhāge	phrase
वृक्षं परि सिञ्चति	vṛkṣaṃ pari siñcati	sent.
वृक्षः उन्नतः अस्ति	vṛkṣaḥ unnataḥ asti	sent.
वृक्षः कम्पते	vṛkṣaḥ kampate	sent.
वृत्तस्य परिधेः मध्ये केन्द्रबिन्दुः भवति	vṛttasya paridheḥ madhye kendrabinduḥ bhavati	sent.
वृथा कालहरणं करोति	vṛthā kālaharaṇaṃ karoti	sent.
वृथा भवान् चिन्तां करोति	vṛthā bhavān cintāṃ karoti	sent.
वृद्धः आम्रवृक्षस्य समीपम् अगच्छत्	vṛddhaḥ āmravṛkṣasya samīpam agacchat	sent.
वृन्ताकं मा पचतु इति पूर्वमेव उक्तवान् किल ?	vṛntākaṃ mā pacatu iti pūrvameva uktavān kila ?	sent.
वृष्टितः एव भयम्	vṛṣṭitaḥ eva bhayam	sent.
वृष्टिः भवति । कृपया मितवेगेन वाहनं चालयतु, वस्ते ।	vṛṣṭiḥ bhavati | kṛpayā mitavegena vāhanaṃ cālayatu, vaste |	sent.
वेतनं लब्धं वा?	vetanaṃ labdhaṃ vā?	sent.
वेलापत्रिका आगता वा?	velāpatrikā āgatā vā?	sent.
वेलां कथय	velāṃ kathaya	sent.
वैद्यस्य निर्देशनं स्वीकरोतु	vaidyasya nirdeśanaṃ svīkarotu	sent.
वैद्या भविष्यति	vaidyā bhaviṣyati	sent.
वैद्यं कदा दृष्टवान्?	vaidyaṃ kadā dṛṣṭavān?	sent.
वैद्यं पश्यतु	vaidyaṃ paśyatu	sent.
व्यकसत्	vyakasat	imperfect
व्यजनं चालयतु	vyajanaṃ cālayatu	sent.
व्यञ्जने लवणं न्यूनम्	vyañjane lavaṇaṃ nyūnam	sent.
व्यत्यासेन	vyatyāsena	instr.
व्याघरणं कृतं चेत् पाकः सिद्धः	vyāgharaṇaṃ kṛtaṃ cet pākaḥ siddhaḥ	sent.
व्याघ्रः मांसम् अखादत्	vyāghraḥ māṃsam akhādat	sent.
व्याघ्रः वनम् अधितिष्टति	vyāghraḥ vanam adhitiṣṭati	sent.
व्यावर्तकम्+नोदनम्	vyāvartakam+nodanam	phrase
शङ्के	śaṅke	phrase
शत भाग	śata bhāga	phrase
शतं जीव शरदो वर्धमानाः	śataṃ jīva śarado vardhamānāḥ	sent.
शय्यायाः उपरि नासीत् । मम कोषे एव आसीत् । क्षम्यताम्	śayyāyāḥ upari nāsīt | mama koṣe eva āsīt | kṣamyatām	sent.
शरणं व्रजति	śaraṇaṃ vrajati	sent.
शशविषानम्	śaśaviṣānam	fig.
शाकम् आनय	śākam ānaya	sent.
शाकं किञ्चित् कर्तयित्वा ददातु	śākaṃ kiñcit kartayitvā dadātu	sent.
शाकः नास्ति, अहं किं करोमि?	śākaḥ nāsti, ahaṃ kiṃ karomi?	sent.
शाटिकया सा प्रौढा इव दृश्यते	śāṭikayā sā prauḍhā iva dṛśyate	sent.
शाद्वले उपविशामि	śādvale upaviśāmi	sent.
शाला दशवादनतः किल?	śālā daśavādanataḥ kila?	sent.
शालायां बीजगणितम् अहं सम्यक् न गृहीतवती	śālāyāṃ bījagaṇitam ahaṃ samyak na gṛhītavatī	sent.
शिरसि तैलसमुक्षणं करोतु	śirasi tailasamukṣaṇaṃ karotu	sent.
शिरो रक्ष	śiro rakṣa	sent.
शिशुः क्षीरम् अपिबत्	śiśuḥ kṣīram apibat	sent.
शिशुः रोदिति	śiśuḥ roditi	sent.
शीघ्र अभिसारी श्रेढि	śīghra abhisārī śreḍhi	phrase
शीघ्रम् , अम्बा अस्मान् आह्वयति	śīghram , ambā asmān āhvayati	sent.
शीघ्रम् अवतरतु	śīghram avataratu	sent.
शीघ्रम् आगच्छ	śīghram āgaccha	sent.
शीघ्रम् आगच्छतु	śīghram āgacchatu	sent.
शीघ्रम् आगन्तव्यम्	śīghram āgantavyam	sent.
शीघ्रं अवतरतु	śīghraṃ avataratu	sent.
शीघ्रं आगच्छतु, यानं गच्छति	śīghraṃ āgacchatu, yānaṃ gacchati	sent.
शीघ्रं पठित्वा ददामि भोः	śīghraṃ paṭhitvā dadāmi bhoḥ	sent.
शीघ्रं प्रत्यागच्छामि	śīghraṃ pratyāgacchāmi	sent.
शीघ्रं भोजनं करोतु, विलम्बः अभवत्	śīghraṃ bhojanaṃ karotu, vilambaḥ abhavat	sent.
शीघ्रं सज्जो	śīghraṃ sajjo	sent.
शीघ्रं स्नानं कृत्वा आगच्छतु	śīghraṃ snānaṃ kṛtvā āgacchatu	sent.
शुद्धं नवनीतं ददातु	śuddhaṃ navanītaṃ dadātu	sent.
शुनकः किमर्थम् इत्थं भषति ? देहल्यां कः इति पश्यतु, वस्त	śunakaḥ kimartham itthaṃ bhaṣati ? dehalyāṃ kaḥ iti paśyatu, vasta	sent.
शुनकः जलं पिबन् आसीत्	śunakaḥ jalaṃ piban āsīt	sent.
शुभरात्रिः	śubharātriḥ	expr.
शुभाः ते पन्थानः	śubhāḥ te panthānaḥ	sent.
शुभं जन्मदिनम्	śubhaṃ janmadinam	sent.
शुभं नववर्षम्	śubhaṃ navavarṣam	sent.
शृणु !	śṛṇu !	phrase
शेषे रत्रौ	śeṣe ratrau	loc.
शैत्यं अहो शैत्यं!	śaityaṃ aho śaityaṃ!	sent.
शोधिने चायकषाये किञ्चित् क्षीरं कृपया योजयतु	śodhine cāyakaṣāye kiñcit kṣīraṃ kṛpayā yojayatu	sent.
शौचालयं गच्छामि	śaucālayaṃ gacchāmi	sentence
श्रद्धया करणीयम्	śraddhayā karaṇīyam	sent.
श्रद्धया शृणोतु तावत्	śraddhayā śṛṇotu tāvat	sent.
श्रीमन्	śrīman	expr.
श्रीमन्, अन्तः आगच्छामि वा?	śrīman, antaḥ āgacchāmi vā?	sent.
श्रीमन्, विशेषकक्ष्यां स्वीकरोति वा?	śrīman, viśeṣakakṣyāṃ svīkaroti vā?	sent.
श्रूयताम्	śrūyatām	sent.
श्वस्तन-दर्शनाय	śvastana-darśanāya	sent.
श्वस्ति , मङ्गलं भूयात्	śvasti , maṅgalaṃ bhūyāt	sent.
श्वः अहम् एव रेल्स्थानके तां त्यक्ष्यामि	śvaḥ aham eva relsthānake tāṃ tyakṣyāmi	sent.
श्वः अहं मम वैद्यं द्र्क्ष्यामि	śvaḥ ahaṃ mama vaidyaṃ drkṣyāmi	sent.
श्वः आगन्तुं शक्नोति	śvaḥ āgantuṃ śaknoti	sent.
श्वः आरभ्य सहाध्ययनं कुर्मः	śvaḥ ārabhya sahādhyayanaṃ kurmaḥ	sent.
श्वः एतद् सम्यक् पठित्वा आगन्तव्यम्	śvaḥ etad samyak paṭhitvā āgantavyam	sent.
श्वः किम् दिनम् इति जानासि ?	śvaḥ kim dinam iti jānāsi ?	sent.
श्वः तस्य आगमनार्थम् अहम् अस्माकं गृहं दर्शितवान्	śvaḥ tasya āgamanārtham aham asmākaṃ gṛhaṃ darśitavān	sent.
श्वः प्रातः अहं भवतः गृहं कार्यानं प्रेषयिष्यामि	śvaḥ prātaḥ ahaṃ bhavataḥ gṛhaṃ kāryānaṃ preṣayiṣyāmi	sent.
श्वः प्रातःकाले प्रथमम् एतं विषयं तं निवेदयिष्यामि	śvaḥ prātaḥkāle prathamam etaṃ viṣayaṃ taṃ nivedayiṣyāmi	sent.
श्वः मम परीक्षा अस्ति	śvaḥ mama parīkṣā asti	sent.
श्वः शालायां सः तस्य सखीं द्र्क्ष्यति	śvaḥ śālāyāṃ saḥ tasya sakhīṃ drkṣyati	sent.
श्वः सायं मिलामः वा?	śvaḥ sāyaṃ milāmaḥ vā?	sent.
श्वः सोमवारः	śvaḥ somavāraḥ	sent.
श्वः हिमपातः भविष्यति इति दूरदर्शने अहं दृष्टवान् । अतः श्वः मन्दिरं निश्चयेन गमिष्यामि इति इदानीं वक्तुं न शक्यते	śvaḥ himapātaḥ bhaviṣyati iti dūradarśane ahaṃ dṛṣṭavān | ataḥ śvaḥ mandiraṃ niścayena gamiṣyāmi iti idānīṃ vaktuṃ na śakyate	sent.
षट् वातायनानि सन्ति.	ṣaṭ vātāyanāni santi.	sent.
षड्भ्यः दिनेभ्यः परम्	ṣaḍbhyaḥ dinebhyaḥ param	phrase
षड्भ्यः दिनेभ्यः पूर्वम्	ṣaḍbhyaḥ dinebhyaḥ pūrvam	phrase
षड्वादनपर्यन्तं तत्र किं करोति?	ṣaḍvādanaparyantaṃ tatra kiṃ karoti?	sent.
षड्वादनात् परम्	ṣaḍvādanāt param	phrase
षड्वादनात् पूर्वं न	ṣaḍvādanāt pūrvaṃ na	phrase
षत् फलानि सन्ति.	ṣat phalāni santi.	sent.
षष्टिसङ्ख्याकं यानं गतं वा?	ṣaṣṭisaṅkhyākaṃ yānaṃ gataṃ vā?	sent.
षष्ठी विभक्ति	ṣaṣṭhī vibhakti	phrase
स कुत्र गच्छति ?	sa kutra gacchati ?	sent.
सङ्कल्पयति	saṅkalpayati	sent.
सङ्कोचः मास्तु, आवश्यकं चेत् पृच्छतु	saṅkocaḥ māstu, āvaśyakaṃ cet pṛcchatu	sent.
सङ्गृहीत: उपविधि	saṅgṛhīta: upavidhi	phrase
सज्जा भव	sajjā bhava	sent.
स तस्य समीपम् आगतवान्	sa tasya samīpam āgatavān	sent.
सत्यम् एव	satyam eva	sent.
सत्यम् भोः !	satyam bhoḥ !	sent.
सत्यम्, सत्यम्	satyam, satyam	expr.
सत्यं सत्यं न संशयः	satyaṃ satyaṃ na saṃśayaḥ	sent.
सदैव काले	sadaiva kāle	expr.
सन्तोषेन गच्छति	santoṣena gacchati	sentence
सपादचतुर्वादनम्	sapādacaturvādanam	sent.
सप्तमी विभक्ति	saptamī vibhakti	phrase
सफलतायै अभिनन्दनम्	saphalatāyai abhinandanam	sent.
स मया सह वसति	sa mayā saha vasati	sent.
समये आगच्छ	samaye āgaccha	sent.
समये आगच्छतु	samaye āgacchatu	sent.
समये एकमपि न मिलति	samaye ekamapi na milati	sent.
समये किमपि न मिलति	samaye kimapi na milati	sent.
समयः कथं अतिशीघ्रं अतीतः!	samayaḥ kathaṃ atiśīghraṃ atītaḥ!	sent.
समयः स्नानभोजनं सेवितुम्	samayaḥ snānabhojanaṃ sevitum	sent.
समाप्तप्रायम्	samāptaprāyam	sent.
समाप्तं वा?	samāptaṃ vā?	expr.
समितिः अनुमतिम् अयच्छत्	samitiḥ anumatim ayacchat	sent.
समीचीना सूचना	samīcīnā sūcanā	expr.
समीपे एकः आम्रवृक्षः आसीत्	samīpe ekaḥ āmravṛkṣaḥ āsīt	sent.
सम्पूर्णम् दिनम्	sampūrṇam dinam	phrase
सम्बोधन विभक्ति	sambodhana vibhakti	phrase
सम्भृत: उपविधि	sambhṛta: upavidhi	phrase
सम्मार्जनं कृतवती वा?	sammārjanaṃ kṛtavatī vā?	sent.
सम्यक् उपविश	samyak upaviśa	sent.
सम्यक् दन्तधावनं करोतु	samyak dantadhāvanaṃ karotu	sent.
सम्यक् न स्मरामि भोः	samyak na smarāmi bhoḥ	sent.
सर्पाः मण्डूकान् अगिलन्	sarpāḥ maṇḍūkān agilan	sent.
सर्वत्र अग्रे सरति	sarvatra agre sarati	sent.
सर्वथा मास्तु	sarvathā māstu	expr.
सर्वदा सङ्गणकस्य पुरतः उपविश्य किम् करोति ? अङ्गणं गत्वा जलेन पुष्पसस्यानि सिञ्चतु	sarvadā saṅgaṇakasya purataḥ upaviśya kim karoti ? aṅgaṇaṃ gatvā jalena puṣpasasyāni siñcatu	sent.
सर्वदा सत्यं वदेः.	sarvadā satyaṃ vadeḥ.	sent.
सर्वयाने	sarvayāne	loc.
